scene_id,os_grid_pair,os_grid_ref,laz_path,laz_exists,laz_size_mb,laz_point_count,laz_readable,scene_marker_path,scene_marker_exists,split,dsm_height,dsm_width,n_valid,valid_fraction,n_tiles,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,centre_lat,centre_lon,gsd
EN_TF5480_P_12607_20220416_20220421,TF,TF5480,/data/data/england_raw/TF5480_P_12607_20220416_20220421.copc.laz,True,6.8,1484813,True,/data/england_tiles/test/EN_TF5480_P_12607_20220416_20220421/_scene_EN_TF5480_P_12607_20220416_20220421.npz,True,test,4000,1790,1390240,0.1942,72,554000.0,380000.0,554895.0,382000.0,53.303433,0.316327,0.5
EN_TF5482_P_12607_20220416_20220421,TF,TF5482,/data/data/england_raw/TF5482_P_12607_20220416_20220421.copc.laz,True,0.2,37079,True,/data/england_tiles/train/EN_TF5482_P_12607_20220416_20220421/_scene_EN_TF5482_P_12607_20220416_20220421.npz,True,train,933,322,31887,0.1061,4,554000.0,382000.0,554161.0,382466.5,53.314616,0.311423,0.5
EN_TF7644_P_12838_20221209_20221209,TF,TF7644,/data/data/england_raw/TF7644_P_12838_20221209_20221209.copc.laz,True,22.66,4152302,True,/data/england_tiles/train/EN_TF7644_P_12838_20221209_20221209/_scene_EN_TF7644_P_12838_20221209_20221209.npz,True,train,3051,4000,3833351,0.3141,158,576000.0,344302.0,578000.0,345827.5,52.973709,0.634574,0.5
EN_TG3232_P_12595_20220421_20220421,TG,TG3232,/data/data/england_raw/TG3232_P_12595_20220421_20220421.copc.laz,True,3.05,741311,True,/data/england_tiles/train/EN_TG3232_P_12595_20220421_20220421/_scene_EN_TG3232_P_12595_20220421_20220421.npz,True,train,1566,2089,638646,0.1952,34,632955.5,333217.0,634000.0,334000.0,52.849322,1.465979,0.5
EN_TG3234_P_12595_20220421_20220421,TG,TG3234,/data/data/england_raw/TG3234_P_12595_20220421_20220421.copc.laz,True,25.65,6328772,True,/data/england_tiles/train/EN_TG3234_P_12595_20220421_20220421/_scene_EN_TG3234_P_12595_20220421_20220421.npz,True,train,4000,4000,5631039,0.3519,235,632000.0,334000.0,634000.0,336000.0,52.862015,1.459892,0.5
EN_TG3236_P_12595_20220421_20220421,TG,TG3236,/data/data/england_raw/TG3236_P_12595_20220421_20220421.copc.laz,True,4.37,1124626,True,/data/england_tiles/train/EN_TG3236_P_12595_20220421_20220421/_scene_EN_TG3236_P_12595_20220421_20220421.npz,True,train,2689,3778,1077107,0.106,76,632000.0,336000.0,633889.0,337344.5,52.877044,1.460264,0.5
EN_TG4620_P_12595_20220421_20220421,TG,TG4620,/data/data/england_raw/TG4620_P_12595_20220421_20220421.copc.laz,True,3.99,1148688,True,/data/england_tiles/train/EN_TG4620_P_12595_20220421_20220421/_scene_EN_TG4620_P_12595_20220421_20220421.npz,True,train,1889,2436,1040946,0.2262,49,646782.0,321055.5,648000.0,322000.0,52.73474,1.663033,0.5
EN_TG4622_P_12595_20220421_20220421,TG,TG4622,/data/data/england_raw/TG4622_P_12595_20220421_20220421.copc.laz,True,30.06,7179356,True,/data/england_tiles/train/EN_TG4622_P_12595_20220421_20220421/_scene_EN_TG4622_P_12595_20220421_20220421.npz,True,train,4000,4000,6142371,0.3839,234,646000.0,322000.0,648000.0,324000.0,52.748126,1.658361,0.5
EN_TG4624_P_12595_20220421_20220421,TG,TG4624,/data/data/england_raw/TG4624_P_12595_20220421_20220421.copc.laz,True,9.71,2327817,True,/data/england_tiles/train/EN_TG4624_P_12595_20220421_20220421/_scene_EN_TG4624_P_12595_20220421_20220421.npz,True,train,3880,3978,2029634,0.1315,120,646000.0,324000.0,647989.0,325940.0,52.765802,1.659763,0.5
EN_TL1896ne_P_12564_20220107_20220113,TL,TL1896ne,/data/data/england_raw/TL1896ne_P_12564_20220107_20220113.copc.laz,True,5.32,857498,True,/data/england_tiles/train/EN_TL1896ne_P_12564_20220107_20220113/_scene_EN_TL1896ne_P_12564_20220107_20220113.npz,True,train,398,772,193967,0.6313,6,518614.0,296801.0,519000.0,297000.0,52.556984,-0.248975,0.5
EN_TL1897se_P_12564_20220107_20220113,TL,TL1897se,/data/data/england_raw/TL1897se_P_12564_20220107_20220113.copc.laz,True,14.01,2241042,True,/data/england_tiles/train/EN_TL1897se_P_12564_20220107_20220113/_scene_EN_TL1897se_P_12564_20220107_20220113.npz,True,train,918,959,653539,0.7424,16,518520.5,297000.0,519000.0,297459.0,52.55995,-0.249546,0.5
EN_TL1898ne_P_12564_20220107_20220113,TL,TL1898ne,/data/data/england_raw/TL1898ne_P_12564_20220107_20220113.copc.laz,True,9.42,1586019,True,/data/england_tiles/train/EN_TL1898ne_P_12564_20220107_20220113/_scene_EN_TL1898ne_P_12564_20220107_20220113.npz,True,train,636,848,412448,0.7647,12,518576.0,298500.0,519000.0,298818.0,52.572789,-0.248625,0.5
EN_TL1898se_P_12564_20220107_20220113,TL,TL1898se,/data/data/england_raw/TL1898se_P_12564_20220107_20220113.copc.laz,True,10.82,1891177,True,/data/england_tiles/train/EN_TL1898se_P_12564_20220107_20220113/_scene_EN_TL1898se_P_12564_20220107_20220113.npz,True,train,644,748,362754,0.7531,9,518626.0,298178.0,519000.0,298500.0,52.569908,-0.248371,0.5
EN_TL2096ne_P_12564_20220107_20220113,TL,TL2096ne,/data/data/england_raw/TL2096ne_P_12564_20220107_20220113.copc.laz,True,9.75,1690033,True,/data/england_tiles/train/EN_TL2096ne_P_12564_20220107_20220113/_scene_EN_TL2096ne_P_12564_20220107_20220113.npz,True,train,612,1000,476917,0.7793,10,520500.0,296694.0,521000.0,297000.0,52.556076,-0.220349,0.5
EN_TL2096nw_P_12564_20220107_20220113,TL,TL2096nw,/data/data/england_raw/TL2096nw_P_12564_20220107_20220113.copc.laz,True,17.59,3068493,True,/data/england_tiles/train/EN_TL2096nw_P_12564_20220107_20220113/_scene_EN_TL2096nw_P_12564_20220107_20220113.npz,True,train,845,1000,717344,0.8489,13,520000.0,296577.5,520500.0,297000.0,52.555663,-0.227741,0.5
EN_TL2097ne_P_12564_20220107_20220113,TL,TL2097ne,/data/data/england_raw/TL2097ne_P_12564_20220107_20220113.copc.laz,True,31.28,6804579,True,/data/england_tiles/train/EN_TL2097ne_P_12564_20220107_20220113/_scene_EN_TL2097ne_P_12564_20220107_20220113.npz,True,train,1000,1000,973701,0.9737,16,520500.0,297500.0,521000.0,298000.0,52.56419,-0.22002,0.5
EN_TL2097nw_P_12564_20220107_20220113,TL,TL2097nw,/data/data/england_raw/TL2097nw_P_12564_20220107_20220113.copc.laz,True,37.94,6765497,True,/data/england_tiles/train/EN_TL2097nw_P_12564_20220107_20220113/_scene_EN_TL2097nw_P_12564_20220107_20220113.npz,True,train,1000,1000,887833,0.8878,16,520000.0,297500.0,520500.0,298000.0,52.5643,-0.227393,0.5
EN_TL2097se_P_12564_20220107_20220113,TL,TL2097se,/data/data/england_raw/TL2097se_P_12564_20220107_20220113.copc.laz,True,48.43,8192380,True,/data/england_tiles/train/EN_TL2097se_P_12564_20220107_20220113/_scene_EN_TL2097se_P_12564_20220107_20220113.npz,True,train,1000,1000,960802,0.9608,16,520500.0,297000.0,521000.0,297500.0,52.559697,-0.220202,0.5
EN_TL2097sw_P_12564_20220107_20220113,TL,TL2097sw,/data/data/england_raw/TL2097sw_P_12564_20220107_20220113.copc.laz,True,40.98,6564782,True,/data/england_tiles/train/EN_TL2097sw_P_12564_20220107_20220113/_scene_EN_TL2097sw_P_12564_20220107_20220113.npz,True,train,1000,1000,980002,0.98,16,520000.0,297000.0,520500.0,297500.0,52.559807,-0.227574,0.5
EN_TL2098ne_P_12564_20220107_20220113,TL,TL2098ne,/data/data/england_raw/TL2098ne_P_12564_20220107_20220113.copc.laz,True,46.82,7518327,True,/data/england_tiles/train/EN_TL2098ne_P_12564_20220107_20220113/_scene_EN_TL2098ne_P_12564_20220107_20220113.npz,True,train,1000,1000,998970,0.999,16,520500.0,298500.0,521000.0,299000.0,52.573175,-0.219656,0.5
EN_TL2098nw_P_12564_20220107_20220113,TL,TL2098nw,/data/data/england_raw/TL2098nw_P_12564_20220107_20220113.copc.laz,True,47.37,7406013,True,/data/england_tiles/train/EN_TL2098nw_P_12564_20220107_20220113/_scene_EN_TL2098nw_P_12564_20220107_20220113.npz,True,train,1000,1000,996927,0.9969,16,520000.0,298500.0,520500.0,299000.0,52.573286,-0.227031,0.5
EN_TL2098se_P_12564_20220107_20220113,TL,TL2098se,/data/data/england_raw/TL2098se_P_12564_20220107_20220113.copc.laz,True,41.55,7169317,True,/data/england_tiles/train/EN_TL2098se_P_12564_20220107_20220113/_scene_EN_TL2098se_P_12564_20220107_20220113.npz,True,train,1000,1000,997953,0.998,16,520500.0,298000.0,521000.0,298500.0,52.568682,-0.219838,0.5
EN_TL2098sw_P_12564_20220107_20220113,TL,TL2098sw,/data/data/england_raw/TL2098sw_P_12564_20220107_20220113.copc.laz,True,47.39,7596071,True,/data/england_tiles/train/EN_TL2098sw_P_12564_20220107_20220113/_scene_EN_TL2098sw_P_12564_20220107_20220113.npz,True,train,1000,1000,999461,0.9995,16,520000.0,298000.0,520500.0,298500.0,52.568793,-0.227212,0.5
EN_TL2099se_P_12564_20220107_20220113,TL,TL2099se,/data/data/england_raw/TL2099se_P_12564_20220107_20220113.copc.laz,True,10.59,1982911,True,/data/england_tiles/train/EN_TL2099se_P_12564_20220107_20220113/_scene_EN_TL2099se_P_12564_20220107_20220113.npz,True,train,598,1000,462798,0.7739,12,520500.0,299000.0,521000.0,299299.0,52.576765,-0.219511,0.5
EN_TL2099sw_P_12564_20220107_20220113,TL,TL2099sw,/data/data/england_raw/TL2099sw_P_12564_20220107_20220113.copc.laz,True,6.41,1089383,True,/data/england_tiles/train/EN_TL2099sw_P_12564_20220107_20220113/_scene_EN_TL2099sw_P_12564_20220107_20220113.npz,True,train,371,1000,234072,0.6309,8,520000.0,299000.0,520500.0,299185.5,52.576366,-0.226906,0.5
EN_TL2196ne_P_12564_20220107_20220113,TL,TL2196ne,/data/data/england_raw/TL2196ne_P_12564_20220107_20220113.copc.laz,True,0.43,109556,True,/data/england_tiles/train/EN_TL2196ne_P_12564_20220107_20220113/_scene_EN_TL2196ne_P_12564_20220107_20220113.npz,True,train,133,537,33770,0.4728,2,521500.0,296933.5,521768.5,297000.0,52.556955,-0.207269,0.5
EN_TL2196nw_P_12564_20220107_20220113,TL,TL2196nw,/data/data/england_raw/TL2196nw_P_12564_20220107_20220113.copc.laz,True,5.01,854984,True,/data/england_tiles/train/EN_TL2196nw_P_12564_20220107_20220113/_scene_EN_TL2196nw_P_12564_20220107_20220113.npz,True,train,375,1000,235174,0.6271,6,521000.0,296812.5,521500.0,297000.0,52.556497,-0.212956,0.5
EN_TL2197ne_P_12564_20220107_20220113,TL,TL2197ne,/data/data/england_raw/TL2197ne_P_12564_20220107_20220113.copc.laz,True,27.04,6474828,True,/data/england_tiles/train/EN_TL2197ne_P_12564_20220107_20220113/_scene_EN_TL2197ne_P_12564_20220107_20220113.npz,True,train,1000,1000,988071,0.9881,16,521500.0,297500.0,522000.0,298000.0,52.563967,-0.205275,0.5
EN_TL2197nw_P_12564_20220107_20220113,TL,TL2197nw,/data/data/england_raw/TL2197nw_P_12564_20220107_20220113.copc.laz,True,24.95,6113533,True,/data/england_tiles/train/EN_TL2197nw_P_12564_20220107_20220113/_scene_EN_TL2197nw_P_12564_20220107_20220113.npz,True,train,1000,1000,995249,0.9952,16,521000.0,297500.0,521500.0,298000.0,52.564079,-0.212648,0.5
EN_TL2197se_P_12564_20220107_20220113,TL,TL2197se,/data/data/england_raw/TL2197se_P_12564_20220107_20220113.copc.laz,True,20.61,4779995,True,/data/england_tiles/train/EN_TL2197se_P_12564_20220107_20220113/_scene_EN_TL2197se_P_12564_20220107_20220113.npz,True,train,1000,1000,970961,0.971,16,521500.0,297000.0,522000.0,297500.0,52.559474,-0.205459,0.5
EN_TL2197sw_P_12564_20220107_20220113,TL,TL2197sw,/data/data/england_raw/TL2197sw_P_12564_20220107_20220113.copc.laz,True,41.04,7361807,True,/data/england_tiles/train/EN_TL2197sw_P_12564_20220107_20220113/_scene_EN_TL2197sw_P_12564_20220107_20220113.npz,True,train,1000,1000,986754,0.9868,16,521000.0,297000.0,521500.0,297500.0,52.559586,-0.21283,0.5
EN_TL2198ne_P_12564_20220107_20220113,TL,TL2198ne,/data/data/england_raw/TL2198ne_P_12564_20220107_20220113.copc.laz,True,41.17,7830725,True,/data/england_tiles/train/EN_TL2198ne_P_12564_20220107_20220113/_scene_EN_TL2198ne_P_12564_20220107_20220113.npz,True,train,1000,1000,999580,0.9996,16,521500.0,298500.0,522000.0,299000.0,52.572952,-0.204908,0.5
EN_TL2198nw_P_12564_20220107_20220113,TL,TL2198nw,/data/data/england_raw/TL2198nw_P_12564_20220107_20220113.copc.laz,True,43.35,7178772,True,/data/england_tiles/train/EN_TL2198nw_P_12564_20220107_20220113/_scene_EN_TL2198nw_P_12564_20220107_20220113.npz,True,train,1000,1000,999464,0.9995,16,521000.0,298500.0,521500.0,299000.0,52.573064,-0.212282,0.5
EN_TL2198se_P_12564_20220107_20220113,TL,TL2198se,/data/data/england_raw/TL2198se_P_12564_20220107_20220113.copc.laz,True,33.1,6606733,True,/data/england_tiles/train/EN_TL2198se_P_12564_20220107_20220113/_scene_EN_TL2198se_P_12564_20220107_20220113.npz,True,train,1000,1000,995466,0.9955,16,521500.0,298000.0,522000.0,298500.0,52.56846,-0.205092,0.5
EN_TL2198sw_P_12564_20220107_20220113,TL,TL2198sw,/data/data/england_raw/TL2198sw_P_12564_20220107_20220113.copc.laz,True,43.87,7450385,True,/data/england_tiles/train/EN_TL2198sw_P_12564_20220107_20220113/_scene_EN_TL2198sw_P_12564_20220107_20220113.npz,True,train,1000,1000,999162,0.9992,16,521000.0,298000.0,521500.0,298500.0,52.568571,-0.212465,0.5
EN_TL2199ne_P_12564_20220107_20220113,TL,TL2199ne,/data/data/england_raw/TL2199ne_P_12564_20220107_20220113.copc.laz,True,0.01,1695,True,/data/england_tiles/train/EN_TL2199ne_P_12564_20220107_20220113/_scene_EN_TL2199ne_P_12564_20220107_20220113.npz,True,train,17,85,527,0.3647,1,521957.5,299500.0,522000.0,299508.5,52.579678,-0.201257,0.5
EN_TL2199se_P_12564_20220107_20220113,TL,TL2199se,/data/data/england_raw/TL2199se_P_12564_20220107_20220113.copc.laz,True,34.17,5732869,True,/data/england_tiles/train/EN_TL2199se_P_12564_20220107_20220113/_scene_EN_TL2199se_P_12564_20220107_20220113.npz,True,train,1000,1000,888883,0.8889,16,521500.0,299000.0,522000.0,299500.0,52.577445,-0.204725,0.5
EN_TL2199sw_P_12564_20220107_20220113,TL,TL2199sw,/data/data/england_raw/TL2199sw_P_12564_20220107_20220113.copc.laz,True,19.12,3370171,True,/data/england_tiles/train/EN_TL2199sw_P_12564_20220107_20220113/_scene_EN_TL2199sw_P_12564_20220107_20220113.npz,True,train,816,1000,686809,0.8417,16,521000.0,299000.0,521500.0,299408.0,52.577143,-0.212116,0.5
EN_TL2697ne_P_12564_20220107_20220113,TL,TL2697ne,/data/data/england_raw/TL2697ne_P_12564_20220107_20220113.copc.laz,True,5.69,994799,True,/data/england_tiles/train/EN_TL2697ne_P_12564_20220107_20220113/_scene_EN_TL2697ne_P_12564_20220107_20220113.npz,True,train,430,1000,302821,0.7042,7,526500.0,297785.0,527000.0,298000.0,52.564107,-0.131499,0.5
EN_TL2697nw_P_12564_20220107_20220113,TL,TL2697nw,/data/data/england_raw/TL2697nw_P_12564_20220107_20220113.copc.laz,True,11.38,1844412,True,/data/england_tiles/train/EN_TL2697nw_P_12564_20220107_20220113/_scene_EN_TL2697nw_P_12564_20220107_20220113.npz,True,train,667,1000,532478,0.7983,11,526000.0,297666.5,526500.0,298000.0,52.563691,-0.138893,0.5
EN_TL2698ne_P_12564_20220107_20220113,TL,TL2698ne,/data/data/england_raw/TL2698ne_P_12564_20220107_20220113.copc.laz,True,20.98,5864969,True,/data/england_tiles/train/EN_TL2698ne_P_12564_20220107_20220113/_scene_EN_TL2698ne_P_12564_20220107_20220113.npz,True,train,1000,1000,998404,0.9984,16,526500.0,298500.0,527000.0,299000.0,52.571811,-0.131171,0.5
EN_TL2698nw_P_12564_20220107_20220113,TL,TL2698nw,/data/data/england_raw/TL2698nw_P_12564_20220107_20220113.copc.laz,True,19.82,5713186,True,/data/england_tiles/train/EN_TL2698nw_P_12564_20220107_20220113/_scene_EN_TL2698nw_P_12564_20220107_20220113.npz,True,train,1000,1000,998199,0.9982,16,526000.0,298500.0,526500.0,299000.0,52.571928,-0.138545,0.5
EN_TL2698se_P_12564_20220107_20220113,TL,TL2698se,/data/data/england_raw/TL2698se_P_12564_20220107_20220113.copc.laz,True,24.39,5496229,True,/data/england_tiles/train/EN_TL2698se_P_12564_20220107_20220113/_scene_EN_TL2698se_P_12564_20220107_20220113.npz,True,train,1000,1000,995221,0.9952,16,526500.0,298000.0,527000.0,298500.0,52.567319,-0.131362,0.5
EN_TL2698sw_P_12564_20220107_20220113,TL,TL2698sw,/data/data/england_raw/TL2698sw_P_12564_20220107_20220113.copc.laz,True,28.07,6282510,True,/data/england_tiles/train/EN_TL2698sw_P_12564_20220107_20220113/_scene_EN_TL2698sw_P_12564_20220107_20220113.npz,True,train,1000,1000,996626,0.9966,16,526000.0,298000.0,526500.0,298500.0,52.567435,-0.138735,0.5
EN_TL2699ne_P_12564_20220107_20220113,TL,TL2699ne,/data/data/england_raw/TL2699ne_P_12564_20220107_20220113.copc.laz,True,20.47,5865719,True,/data/england_tiles/test/EN_TL2699ne_P_12564_20220107_20220113/_scene_EN_TL2699ne_P_12564_20220107_20220113.npz,True,test,1000,1000,990893,0.9909,16,526500.0,299500.0,527000.0,300000.0,52.580796,-0.130789,0.5
EN_TL2699nw_P_12564_20220107_20220113,TL,TL2699nw,/data/data/england_raw/TL2699nw_P_12564_20220107_20220113.copc.laz,True,20.18,6031908,True,/data/england_tiles/train/EN_TL2699nw_P_12564_20220107_20220113/_scene_EN_TL2699nw_P_12564_20220107_20220113.npz,True,train,1000,1000,994385,0.9944,16,526000.0,299500.0,526500.0,300000.0,52.580913,-0.138164,0.5
EN_TL2699se_P_12564_20220107_20220113,TL,TL2699se,/data/data/england_raw/TL2699se_P_12564_20220107_20220113.copc.laz,True,19.51,5416075,True,/data/england_tiles/train/EN_TL2699se_P_12564_20220107_20220113/_scene_EN_TL2699se_P_12564_20220107_20220113.npz,True,train,1000,1000,991336,0.9913,16,526500.0,299000.0,527000.0,299500.0,52.576304,-0.13098,0.5
EN_TL2699sw_P_12564_20220107_20220113,TL,TL2699sw,/data/data/england_raw/TL2699sw_P_12564_20220107_20220113.copc.laz,True,19.46,5318238,True,/data/england_tiles/train/EN_TL2699sw_P_12564_20220107_20220113/_scene_EN_TL2699sw_P_12564_20220107_20220113.npz,True,train,1000,1000,998775,0.9988,16,526000.0,299000.0,526500.0,299500.0,52.57642,-0.138354,0.5
EN_TL3274ne_P_12535_20220127_20220130,TL,TL3274ne,/data/data/england_raw/TL3274ne_P_12535_20220127_20220130.copc.laz,True,5.24,1090822,True,/data/england_tiles/train/EN_TL3274ne_P_12535_20220127_20220130/_scene_EN_TL3274ne_P_12535_20220127_20220130.npz,True,train,823,474,215987,0.5537,7,532763.0,274588.5,533000.0,275000.0,52.355113,-0.050288,0.5
EN_TL3275ne_P_12535_20220127_20220130,TL,TL3275ne,/data/data/england_raw/TL3275ne_P_12535_20220127_20220130.copc.laz,True,21.8,6466307,True,/data/england_tiles/train/EN_TL3275ne_P_12535_20220127_20220130/_scene_EN_TL3275ne_P_12535_20220127_20220130.npz,True,train,1000,1000,999992,1.0,16,532500.0,275500.0,533000.0,276000.0,52.363732,-0.05184,0.5
EN_TL3275nw_P_12535_20220127_20220130,TL,TL3275nw,/data/data/england_raw/TL3275nw_P_12535_20220127_20220130.copc.laz,True,22.59,6596274,True,/data/england_tiles/train/EN_TL3275nw_P_12535_20220127_20220130/_scene_EN_TL3275nw_P_12535_20220127_20220130.npz,True,train,1000,1000,999992,1.0,16,532000.0,275500.0,532500.0,276000.0,52.363853,-0.059178,0.5
EN_TL3275se_P_12535_20220127_20220130,TL,TL3275se,/data/data/england_raw/TL3275se_P_12535_20220127_20220130.copc.laz,True,19.16,5415680,True,/data/england_tiles/train/EN_TL3275se_P_12535_20220127_20220130/_scene_EN_TL3275se_P_12535_20220127_20220130.npz,True,train,1000,1000,902661,0.9027,16,532500.0,275000.0,533000.0,275500.0,52.35924,-0.052037,0.5
EN_TL3275sw_P_12535_20220127_20220130,TL,TL3275sw,/data/data/england_raw/TL3275sw_P_12535_20220127_20220130.copc.laz,True,8.94,2876692,True,/data/england_tiles/train/EN_TL3275sw_P_12535_20220127_20220130/_scene_EN_TL3275sw_P_12535_20220127_20220130.npz,True,train,772,1000,564456,0.7312,12,532000.0,275114.0,532500.0,275500.0,52.359873,-0.059353,0.5
EN_TL3276ne_P_12535_20220127_20220130,TL,TL3276ne,/data/data/england_raw/TL3276ne_P_12535_20220127_20220130.copc.laz,True,28.07,7071664,True,/data/england_tiles/test/EN_TL3276ne_P_12535_20220127_20220130/_scene_EN_TL3276ne_P_12535_20220127_20220130.npz,True,test,1000,1000,999990,1.0,16,532500.0,276500.0,533000.0,277000.0,52.372717,-0.051444,0.5
EN_TL3276nw_P_12535_20220127_20220130,TL,TL3276nw,/data/data/england_raw/TL3276nw_P_12535_20220127_20220130.copc.laz,True,24.47,6885277,True,/data/england_tiles/train/EN_TL3276nw_P_12535_20220127_20220130/_scene_EN_TL3276nw_P_12535_20220127_20220130.npz,True,train,1000,1000,999924,0.9999,16,532000.0,276500.0,532500.0,277000.0,52.372838,-0.058784,0.5
EN_TL3276se_P_12535_20220127_20220130,TL,TL3276se,/data/data/england_raw/TL3276se_P_12535_20220127_20220130.copc.laz,True,20.83,6314693,True,/data/england_tiles/train/EN_TL3276se_P_12535_20220127_20220130/_scene_EN_TL3276se_P_12535_20220127_20220130.npz,True,train,1000,1000,999978,1.0,16,532500.0,276000.0,533000.0,276500.0,52.368225,-0.051642,0.5
EN_TL3276sw_P_12535_20220127_20220130,TL,TL3276sw,/data/data/england_raw/TL3276sw_P_12535_20220127_20220130.copc.laz,True,35.42,7676531,True,/data/england_tiles/train/EN_TL3276sw_P_12535_20220127_20220130/_scene_EN_TL3276sw_P_12535_20220127_20220130.npz,True,train,1000,1000,999980,1.0,16,532000.0,276000.0,532500.0,276500.0,52.368346,-0.058981,0.5
EN_TL3277ne_P_12535_20220127_20220130,TL,TL3277ne,/data/data/england_raw/TL3277ne_P_12535_20220127_20220130.copc.laz,True,22.48,6587306,True,/data/england_tiles/train/EN_TL3277ne_P_12535_20220127_20220130/_scene_EN_TL3277ne_P_12535_20220127_20220130.npz,True,train,1000,1000,999955,1.0,16,532500.0,277500.0,533000.0,278000.0,52.381702,-0.051049,0.5
